,url,name,price,color,description,composition,sku
471,tienda4ig-active/girl-2-14/beige-coupled-cotton-trousers.html,beige coupled cotton trousers,€141.00,stone/ milky white,"Beige coupled cotton trousers with contrasting white side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and white rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_1110
472,tienda4ig-active/girl-2-14/openwork-cotton-skirt.html,Openwork cotton skirt,€130.00,shell,"Beige perforated cotton skirt, fully lined in cotton jersey. Logo with contrasting white taped print, comfortable elastic waistband with drawstring with white rubber tip cord.",100% COTTON fabric,Code                        P21GN187D5003_114
473,tienda4ig-active/girl-2-14/coupled-cotton-sweatshirt.html,coupled cotton sweatshirt,€193.00,stone/black,"Bonded cotton jacket, with hood lined in contrasting colour. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with edging. Contrasting taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA355M0104_1109
474,tienda4ig-active/girl-2-14/blue-coupled-cotton-sweatshirt.html,blue coupled cotton sweatshirt,€182.00,blue/milky white,"Dark blue bonded cotton jacket, with hood lined in contrasting white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA356M0104_4910
475,tienda4ig-active/girl-2-14/cotton-fleece-trousers-33005.html,cotton fleece trousers,€141.00,blue/milky white,"Blue coupled cotton trousers with contrasting white side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_4910
476,tienda4ig-active/boy-2-14/coupled-cotton-sweatshirt.html,coupled cotton sweatshirt,€193.00,blue/black,"Dark blue bonded cotton jacket, with hood lined in contrasting black. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with black edging. Contrasting black taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA355M0104_4909
477,tienda4ig-active/boy-2-14/cotton-fleece-trousers.html,cotton fleece trousers,€141.00,blue/black,"Blue coupled cotton trousers with contrasting black side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and black rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_4909
478,tienda4ig-active/boy-2-14/sensitiver-fabrics-short-sleeves-t-shirt.html,Sensitive® Fabrics short sleeves t-shirt,€55.00,white/black,"White Sensitive® Fabrics Short-sleeved crew neck T-shirt, with patch pocket and IG logo taping.",72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric -,Code                        P21TS219N0056_0109
479,tienda4ig-active/boy-2-14/dark-blue-coupled-cotton-bermuda-shorts.html,Dark blue coupled cotton Bermuda shorts,€117.00,blue/black,"Dark blue bonded cotton short trousers, with double front pocket and small pocket with heat-sealed zip. Elastic waist with drawstring with black rubber tip drawstring.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PB137M0104_4909
480,tienda4ig-active/boy-2-14/blue-coupled-cotton-sweatshirt.html,blue coupled cotton sweatshirt,€182.00,blue/milky white,"Dark blue bonded cotton jacket, with hood lined in contrasting white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA356M0104_4910
481,tienda4ig-active/boy-2-14/cotton-fleece-trousers-33005.html,cotton fleece trousers,€141.00,blue/milky white,"Blue coupled cotton trousers with contrasting white side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_4910
482,tienda4ig-active/boy-2-14/coupled-cotton-sweatshirt-32841.html,coupled cotton sweatshirt,€193.00,stone/black,"Bonded cotton jacket, with hood lined in contrasting colour. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with edging. Contrasting taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA355M0104_1109
483,tienda4ig-active/boy-2-14/coupled-cotton-bermuda-shorts.html,coupled cotton Bermuda shorts,€117.00,stone/black,"Beige bonded cotton short trousers, with double front pocket and small pocket with heat-sealed zip. Elastic waist with drawstring with black rubber tip drawstring.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PB137M0104_1109
484,tienda4ig-active/boy-2-14/beige-coupled-cotton-sweatshirt.html,beige coupled cotton sweatshirt,€182.00,stone/ milky white,"Beige bonded cotton jacket, with hood lined in contrasting milky white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA356M0104_1110
485,tienda4ig-active/boy-2-14/beige-coupled-cotton-trousers.html,beige coupled cotton trousers,€141.00,stone/ milky white,"Beige coupled cotton trousers with contrasting white side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and white rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_1110
486,tienda4beige-coupled-cotton-sweatshirt.html,beige coupled cotton sweatshirt,€182.00,stone/ milky white,"Beige bonded cotton jacket, with hood lined in contrasting milky white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA356M0104_1110
487,tienda4blue-coupled-cotton-sweatshirt-32844.html,blue coupled cotton sweatshirt,€182.00,blue/milky white,"Dark blue bonded cotton jacket, with hood lined in contrasting white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21GA356M0104_4910
488,tienda4fleece-jacket-with-zip-and-hood-32850.html,fleece jacket with zip and hood,€136.00,shell,"100% beige cotton jacket, hood lined in contrasting perforated cotton, front zip and slit on the back with drawstring.",100% COTTON fabric,Code                        P21GA362M0103_114
489,tienda4fleece-jacket-with-zip-and-hood-32851.html,fleece jacket with zip and hood,€136.00,himalaya,"100% pink cotton jacket, hood lined in contrasting perforated cotton, front zip and slit on the back with drawstring.",100% COTTON fabric,Code                        P21GA362M0103_336
490,tienda4beige-coupled-cotton-trousers-33003.html,beige coupled cotton trousers,€141.00,stone/ milky white,"Beige coupled cotton trousers with contrasting white side bands, double front pocket with heat-sealed zip, elastic waistband with external drawstring and white rubber-tipped drawstring, cuffs on the bottom.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21PL321M0104_1110
491,tienda4soft-sneakers-with-contrasting-laces-35045.html,soft sneakers with contrasting laces,€161.00,blue,"Military green skuba fabric soft sneakers, with contrasting white laces. White rubber sole.",95% fabric upper- 5% GENUINE LEATHER upper - 100% RUBBER sole - 100% GENUINE LEATHER lining,Code                        P21XG941CARLS_549
492,tienda4cotton-sweatshirt-with-hood-and-single-pocket-32904.html,cotton sweatshirt with hood and single pocket,€120.00,himalaya,"Pink cotton crop model boxy sweatshirt, hood with drawstring and white rubberised cord,  perforated cotton lining. Single central pocket and rubberised and thickened kauai print on the side.",100% COTTON fabric,Code                        P21MF199M0103_336
493,tienda4cotton-jersey-short-sleeve-polo-shirt-32952.html,cotton jersey short sleeve polo shirt,€71.00,aquamarine,"Teal stretch cotton jersey short sleeve Polo shirt, with cap sleeves and ruffles applied on the neckline with buttons.",100% COTTON fabric,Code                        P21PC035M0014_531
494,tienda4blue-sweater-with-palm-graphic-32895.html,blue sweater with palm graphic,€81.00,blue/white,"100% cotton crew-neck sweater, navy blue colour, palm with jacquard processing on the front. Wide 3/4 sleeves. Short fit.",100% COTTON fabric,Code                        P21MA349EM200_4901
495,tienda4blue-coupled-cotton-maxi-sweatshirt-32907.html,blue coupled cotton maxi sweatshirt,€141.00,blue/milky white,"Dark blue bonded cotton maxi sweatshirt, with hood lined in contrasting white. Heat-sealed zip that gives a technical effect to the garment. Hidden front pockets with white edging. Contrasting white taped logo.",14% POLYAMIDE/NYLON fabric  - 10% ELASTAN / SPANDEX fabric  - 76% COTTON fabric-,Code                        P21MF206M0104_4910
496,tienda4short-sleeve-dress-with-flower-application-34997.html,short sleeve dress with flower application,€97.00,pitaya/marigold,Fuchsia cotton jersey short-sleeved dress with turn-ups on the sleeves and applied flower work with handmade embroidery.,100% COTTON fabric,Code                        P21VM612M0014_3627
497,tienda4short-sleeve-dress-with-flower-application-34998.html,short sleeve dress with flower application,€97.00,aquamarine/lemonade,Teal cotton jersey short-sleeved dress with turn-ups on the sleeves and applied flower work with handmade embroidery.,100% COTTON fabric,Code                        P21VM612M0014_5321
498,tienda4poplin-short-sleeve-dress-34992.html,poplin short sleeve dress,€164.00,light,"Light yellow clo clo fabric dress, with short balloon sleeves. Fully lined in cotton voile with a tulle flounce that gives volume. Loose fit with three-button closure on the back and faux bow closure.",2% ELASTAM / SPANDEX fabric  -  98% COTTON fabric - 100% POLYAMIDE/NYLON inserts - 100% COTTON lining -,Code                        P21VM607C0053_201
499,tienda4blue-leggings-32995.html,blue leggings,€52.00,blue,blue Sensitive® Fabrics leggings trousers with yoga-style cut with IG taped personalisation,72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric -,Code                        P21PL298N0056_495
500,tienda4green-leggings-32996.html,green leggings,€52.00,military green,green Sensitive® Fabrics leggings trousers with yoga-style cut with IG taped personalization,72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric -,Code                        P21PL298N0056_593
501,tienda4blue-culottes-trousers-33000.html,blue culottes trousers,€58.00,blue,Blue Sensitive® Fabrics culottes model Capri trousers with thick tone-on-tone logo print.,72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric -,Code                        P21PL305N0056_495
502,tienda4pink-culottes-trousers-32999.html,pink culottes trousers,€58.00,powder pink,Pink Sensitive® Fabrics culottes model Capri trousers with thick tone-on-tone logo print.,72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric -,Code                        P21PL305N0056_334
503,tienda4sensitiver-fabrics-short-sleeves-t-shirt-33756.html,Sensitive® Fabrics short sleeves t-shirt,€68.00,white/white,"White Sensitive® Fabrics Short sleeve T-shirt, with sleeves detail and polyamide mesh applied pocket.",72% POLYAMIDE / NYLON fabric - 28% ELASTAM/SPANDEX fabric - 100% POLYAMIDE/NYLON details -,Code                        P21TS307N0056_0101
